stock_1,stock_2,mi_value
AVGO,PH,2.3963824471826674
MA,NOW,2.3963733147783537
BRO,WMT,2.395989945079779
CTAS,PTC,2.3957407046210983
ARES,MPWR,2.3952117972882103
NOW,SPGI,2.395050432818972
FIX,WRB,2.3945174845613773
AJG,HD,2.393927000201735
AMAT,APH,2.3937726989417545
CAT,NVDA,2.3937684318956585
ANET,BRO,2.393541359875165
AJG,CDW,2.393443872212469
CDNS,FIX,2.393411039144877
AXP,MSFT,2.3933821793623835
MSI,PH,2.3932690606644753
MCO,MSI,2.3932366152646427
AVGO,NDAQ,2.39310104689496
ARES,SPGI,2.3930332643560357
LIN,MA,2.392944347803733
ALL,PGR,2.392562384559647
BR,MRSH,2.392543619852786
BR,TT,2.3925389620414794
INTU,NOW,2.392416344889809
ARES,HLT,2.3923228580113145
BSX,SYK,2.3922242292193006
MCO,V,2.3922031803906494
ADI,AJG,2.3922004483037904
PGR,VRSK,2.392132530379311
FICO,GOOG,2.3912090236066703
APH,DOV,2.391073638578586
BRO,TMUS,2.3907210234573446
MSI,PAYX,2.390581789501144
ETN,MSI,2.390286150937964
MSI,ORCL,2.390113726792656
DECK,FICO,2.3900740968530707
FICO,MPWR,2.389966832790728
EME,NVDA,2.389878913119199
ADP,FICO,2.389821764875551
COST,VRSK,2.3897509815462463
APH,HLT,2.3897312986241617
BRO,MCD,2.389583693950258
CAT,MSFT,2.389353430254424
LLY,MSI,2.389058343830514
CPRT,LRCX,2.3888339609002394
APO,PGR,2.3885878735730737
AMP,CTAS,2.3885810617353718
ANET,KLAC,2.3885198881597733
FIX,GWW,2.388465677982982
AJG,J,2.3884101515754166
AJG,PKG,2.3883437556763387
NDAQ,WM,2.3882013480515285
MCO,NVDA,2.387759377655218
CPRT,SYK,2.387753357051449
AJG,HUBB,2.387558789719902
NVDA,WMT,2.387466045577238
BRK-B,PGR,2.387378700093403
FICO,WRB,2.387265549284786
AJG,PAYC,2.387110938982264
BRO,PAYX,2.3869800516509017
META,MSFT,2.386850524718613
MSFT,SYK,2.386701167126094
ISRG,MCO,2.386638873764727
NVR,PGR,2.386617013209066
PH,RSG,2.3865646475353937
ARES,MA,2.386445424914318
BRK-B,JPM,2.386130067601477
ALL,RSG,2.3860995326450736
PGR,PH,2.3858900249636683
APO,SNPS,2.3858708180840136
ISRG,SPGI,2.3856657032805186
AXON,MSFT,2.38529804823329
HD,PGR,2.3852738482588522
SNPS,V,2.3852438798322533
BR,NDAQ,2.3852266526373764
MRSH,V,2.3850872507491814
AJG,BSX,2.3849283617199344
ICE,MA,2.3844913061180284
AJG,PHM,2.384382340077238
HD,MSFT,2.3843639631321634
ARES,GRMN,2.384207681755777
AEE,RSG,2.38409453235194
AXON,CPRT,2.3837775339841007
INTU,KKR,2.3836635776485204
KLAC,TT,2.3835069084974547
AEE,ETR,2.3834333806821815
AAPL,FICO,2.3833194845888745
GRMN,V,2.3830348492757754
AEE,AEP,2.3830091191011773
BRO,UNH,2.3829958356217533
CPRT,FAST,2.3822846349981814
APO,TT,2.3820548772863424
AEP,LNT,2.381964180974959
BRO,EME,2.3816694909260643
APO,PH,2.381598698571271
MSFT,PH,2.381550499501394
ICE,MSI,2.3811829397364246
NOW,PGR,2.381104257919252
GRMN,KLAC,2.380989788299856
MSI,NOW,2.380922388286508
ADI,CTAS,2.3802894194589443
GOOG,PGR,2.3800852476576333
EME,PGR,2.3799608104237775
TDG,TT,2.379611801898141
ISRG,SYK,2.378727854536687
MSCI,RSG,2.378670492952873
CAT,PWR,2.378514562843037
RSG,UNH,2.378214188971554
FICO,TMUS,2.3780570774216745
AVGO,JBL,2.377929368302146
AON,CDNS,2.377881371373078
MSFT,NVR,2.3777519992789653
NDAQ,TT,2.3776908397549903
DHR,MSFT,2.377576096558909
APO,FICO,2.377400293305188
SNPS,TDG,2.377210173666634
KLAC,NDAQ,2.377178203513173
GOOG,SNPS,2.3769473399055903
AMP,ARES,2.3769073081556455
APH,INTU,2.3768018905269575
AVGO,ISRG,2.3767604913656353
AJG,TKO,2.3765350757223294
BRO,SYK,2.376325191690102
CDNS,ORCL,2.376207067508045
COST,ORLY,2.3760839635944375
ARES,PWR,2.376071732049457
BRO,MSCI,2.3758769546699474
BRO,ETN,2.375800442307833
ISRG,SNPS,2.3757896531304348
AME,PGR,2.375646288742421
APH,GWW,2.3750696501028257
KLAC,PWR,2.3750381999181958
AXON,PGR,2.3747221625070787
APO,NDAQ,2.3746891297279564
AMZN,PGR,2.3745880131365795
AAPL,SPGI,2.3743332012900886
MCO,SNPS,2.374331590234754
GRMN,MCO,2.374274934233081
DOV,RSG,2.373798570848152
MA,SYK,2.3737257973412893
HLT,TT,2.373712768016417
CPRT,NOW,2.3735023772377257
CTAS,HWM,2.373376587788295
AJG,ITW,2.372900991496323
MA,WMT,2.3728904547794674
NVDA,NVR,2.372837383024147
GRMN,SNPS,2.3728062582775005
AEP,WEC,2.3725014659034818
AME,NVDA,2.372461300239342
AJG,JPM,2.3718401034552774
NVDA,ODFL,2.371658799417338
COST,MPWR,2.371292429507509
PGR,TJX,2.371094811470657
INTU,MRSH,2.370979574375119
CTAS,LDOS,2.3709656509056796
ARES,FIX,2.3706826980081157
APH,COST,2.370611247101058
CPRT,WMT,2.370417494210365
COST,ISRG,2.3703615990023224
ITW,TT,2.3703375750066957
LDOS,RSG,2.370269634753291
MRSH,ORLY,2.370258012667273
APO,MRSH,2.370185719975419
APH,V,2.37006228859181
MRSH,ROP,2.3695941440067703
APH,FAST,2.369583727462091
AFL,LIN,2.3694355159282345
ARES,TDG,2.369349075702906
ICE,MRSH,2.3693455640863244
ADI,MPWR,2.369231163379001
GRMN,PH,2.36889020574231
LII,RSG,2.3688768843726313
HLT,MSI,2.368865298657397
AJG,HIG,2.3684744602743923
AJG,POOL,2.3680187857922164
EME,ETN,2.367979833489509
AXON,RSG,2.3679390274823326
GOOG,NDAQ,2.367872158817237
IT,MSI,2.367474845429818
INTU,TT,2.367284381183069
AZO,MSI,2.36705530894405
CMI,PH,2.366709136179273
CPRT,NVR,2.3666068486729825
KKR,RSG,2.3664609389493076
CDNS,FAST,2.3660306034438743
ATO,PGR,2.3659304923404925
KLAC,WM,2.365662873555004
LIN,V,2.3655625952011774
AJG,BLK,2.3654461335138794
INTU,MCO,2.365429210604348
CPRT,ITW,2.365299274764585
MSI,TMUS,2.3652431092113355
CTAS,POOL,2.3652064623526536
AVGO,V,2.3651338385495073
AVGO,GOOG,2.36507707529988
AME,AVGO,2.365004058446589
CDNS,LRCX,2.364950819530458
CDNS,ETN,2.3649372243387443
COST,SPGI,2.3647498763727346
CDW,RSG,2.3646734646730607
ISRG,TT,2.36458077118498
BRK-B,TT,2.364561029306432
MSI,TJX,2.3644694348122455
ARES,BX,2.3644464288337144
NDAQ,SNPS,2.364280478974382
CTAS,DOV,2.3641760369633085
MA,MSCI,2.3640041571814634
MSCI,V,2.363866687465241
FIX,MRSH,2.363598491082451
NVDA,ORCL,2.36353409312108
RSG,TJX,2.3632598374552876
GRMN,KKR,2.36323897670841
EMR,PH,2.3630780819194523
CTAS,WST,2.3630383389227783
APO,CDNS,2.3629526647528922
AMAT,CPRT,2.3627915808222126
NOW,SNPS,2.362772948147673
APH,SPGI,2.3627372218259066
AMZN,FICO,2.3625410877723034
AJG,TDY,2.3624957835675233
ADI,MSFT,2.3623507020023986
APO,GOOG,2.362277306181746
JBL,KLAC,2.3622712222991504
COST,LIN,2.3622681372995786
CPRT,ROP,2.3622485659692156
FIX,PH,2.362247895936588
AJG,YUM,2.362154710119974
AJG,TRV,2.3621306313580925
NDAQ,WRB,2.3620007362510593
EME,RSG,2.3619785215260585
ALL,CTAS,2.3619165096971138
MSFT,PWR,2.3618097914664
FTNT,MSI,2.361704960104484
ABBV,AJG,2.3616217391136938
WM,WMT,2.361179111527931
AJG,DHI,2.361090148014572
GRMN,NDAQ,2.361059081954686
TDG,WRB,2.360744131501706
AXP,RSG,2.3601582756200883
APH,CDW,2.3600883880225423
ADP,APH,2.3597968094878823
ARES,DECK,2.359779987468411
INTU,LIN,2.3595422410868063
AJG,TJX,2.3594701606326725
ADI,TXN,2.359264865529717
IT,MSFT,2.3592021277829938
AFL,MSFT,2.3590234067423426
DECK,NVDA,2.3590025092497227
SPGI,WM,2.3588215407053914
BRO,ROP,2.358806678449696
NOW,RSG,2.35853569139475
MCO,NOW,2.358423259641449
ARES,PH,2.3584060380503105
INTU,NDAQ,2.358187426244597
BRO,ROL,2.357928028630596
ARES,GOOG,2.3577629023555238
HUBB,PWR,2.3575663699800367
EPAM,MSFT,2.3575405700184024
AME,ARES,2.3574427238627482
AJG,BX,2.3574389120255406
ISRG,NOW,2.357356423188241
CTAS,DHI,2.3569166974875584
CPRT,HD,2.3568623702911538
FAST,KLAC,2.356724245416485
BRK-B,FIX,2.3566008796065123
GWW,TT,2.356594728024062
APH,NDAQ,2.356490937432295
HD,SPGI,2.3562659178689227
ARES,INTU,2.3561985576727897
BRO,ODFL,2.3561274147161155
APO,HLT,2.3560280031234906
SPGI,TT,2.356017086569329
HD,SHW,2.355993161127029
LRCX,RSG,2.35597619593637
BRO,LRCX,2.355883969581457
CTAS,JBL,2.3557782649040746
AEE,ATO,2.355689051578005
AEP,DTE,2.35544521033598
DECK,TT,2.3552612983362002
AFL,FIX,2.355109228273101
ETN,GRMN,2.355075705725755
FAST,GRMN,2.354870827502472
CTAS,FTNT,2.3546478041282546
AJG,ATO,2.354506387868854
FAST,FICO,2.3544336911711117
ADBE,NVDA,2.3541143929850867
AFL,COST,2.3540821757427572
KKR,SPGI,2.35385124484418
AJG,HWM,2.3537992278804944
APH,JPM,2.3537536533874936
AVGO,INTU,2.3534758258462025
MSFT,RMD,2.353123702562754
ACN,RSG,2.3528289965316738
EME,PH,2.3527901229535595
BSX,MSI,2.3527611861296007
ETN,URI,2.3526308497928543
MSFT,PTC,2.352598035495685
CMG,CPRT,2.352486441007435
GOOG,MRSH,2.352364701925506
FIX,LIN,2.352336641101619
BRO,FISV,2.3518937977694683
FISV,MSFT,2.351788470775441
AAPL,MCO,2.351653936017141
AJG,MCK,2.3516010685019597
MCO,PGR,2.3514154859083134
AON,TT,2.3508558577178977
AVGO,KKR,2.3508457664437237
AZO,WM,2.3508146322806356
BX,MSFT,2.350710215402547
CMG,RSG,2.3507052038190612
KO,RSG,2.3505791930895352
FAST,WM,2.3505464041749
ARES,AXP,2.3503910010041382
APO,BX,2.349846230098832
ALL,WRB,2.3497419449261483
PGR,UNH,2.3495675389239015
ANET,CPRT,2.349447699645851
BSX,MSFT,2.3493986268327216
FICO,ORLY,2.3492676819308578
AON,WRB,2.3492558902864715
ETN,ORCL,2.349177645361327
LII,PGR,2.3489562496379746
COST,MCO,2.348922940453716
AJG,CME,2.3488296661439945
CTAS,HUBB,2.3487660222002784
MPWR,SPGI,2.3485972090716034
GWW,MSI,2.3485182889512757
LRCX,TER,2.348482316648579
AXON,MSI,2.3481252874896326
ETN,ITW,2.348109515905602
COST,FTNT,2.348071032767951
BRO,NOW,2.3480299465244254
BRO,HLT,2.347892364307751
MA,NDAQ,2.3477276019023074
AXON,TT,2.3476642067284583
INTU,VRSK,2.347449745302756
AJG,DELL,2.347439257887195
MSFT,PAYX,2.3474267158700908
ARES,AXON,2.347305178915358
INTU,MPWR,2.3470948231558335
BRO,CDW,2.347045418189932
ICE,MCO,2.347041980422836
CDNS,DECK,2.346740097990168
AJG,JBL,2.3466732226795504
AXP,MSI,2.3465474688649306
CPRT,WRB,2.3462263385952835
AMP,RSG,2.3462226599578058
KLAC,WMT,2.3461963533341774
FIX,HUBB,2.3460646068764377
BRO,PWR,2.3460625639392725
NVDA,ORLY,2.346023906721255
LIN,WMT,2.346007951019647
MRSH,VRSK,2.345814021223834
ETN,GWW,2.345718425379283
GWW,MSFT,2.345581728034552
FIX,ORLY,2.345556252476812
FAST,MSI,2.3455474208504343
GOOG,V,2.3455309397719244
ADP,TT,2.3453924308135563
FICO,PWR,2.3453832089939066
BR,GRMN,2.3453681894818095
AMP,NVDA,2.345292352853896
AVGO,EME,2.345204171790222
ISRG,MRSH,2.345201399713483
ACGL,PGR,2.3451895287419307
LDOS,MSFT,2.345136109178632
AEP,DUK,2.3448964873044593
MSFT,UNH,2.3448571966941474
ROP,RSG,2.344790701814225
GRMN,WRB,2.344657297876118
BLK,CTAS,2.3446125762518477
BR,MSCI,2.344386564331506
CPRT,PTC,2.3443625011299316
AME,LIN,2.3441510585017413
EME,KLAC,2.3441205479836342
ADP,V,2.343951093271855
HLT,NVDA,2.3438660729924323
MPWR,NDAQ,2.343860813388905
MRSH,SPGI,2.343844698944741
ETN,PGR,2.3437499898888774
DOV,GRMN,2.343586584179664
AIZ,AJG,2.3435259012802927
AJG,PG,2.3434997935267394
JPM,MS,2.343464076418908
ETN,FIX,2.3434584167481844
KKR,PGR,2.3434488975591505
TT,WMT,2.3433086920725135
MSCI,NOW,2.3431943417065284
INTU,TDG,2.343006673867811
MA,VRSK,2.34300537250354
KKR,TT,2.3428187633204676
ARES,V,2.3426957346811355
AFL,BRK-B,2.3426009533389616
AME,MRSH,2.3423931880474695
CTAS,UNH,2.3422002314827317
HD,INTU,2.341821823542988
APO,MPWR,2.3416806299904467
KKR,MSI,2.3416113845617588
CDNS,MCO,2.3413818864681106
FIX,GRMN,2.34131230918161
AXP,CTAS,2.341288348718118
MA,WRB,2.3412501731407174
GRMN,MSCI,2.341208837556577
FICO,ROP,2.3411464746085993
LMT,RSG,2.3411168543956196
CAT,FIX,2.3410648947050237
ETN,MRSH,2.340998325428113
AMAT,CTAS,2.3409637657888056
VRSK,WM,2.3409208198726477
IDXX,MSFT,2.340866547082171
CPRT,ORLY,2.34082897453838
HD,MSI,2.3407571388765067
CB,RSG,2.340650413608017
APH,URI,2.340340095942661
LIN,SPGI,2.3403124247234004
MSFT,ZTS,2.3402373616594896
ADP,MA,2.340014238060569
DELL,MSFT,2.339646202823886
ACN,GOOG,2.3395320482802378
GWW,NVDA,2.3395067517323387
FTNT,PGR,2.3392659298589233
COST,LLY,2.339178686518751
DTE,DUK,2.3389976546965876
CAT,RSG,2.3389534921461705
AME,CDNS,2.3387451547398177
AJG,LDOS,2.338671098763279
PGR,TPL,2.3386619923616743
HWM,MSI,2.338593681408065
AVGO,HLT,2.338525609209694
GRMN,TDG,2.3383791830269898
BRO,SHW,2.3383704173183357
CAT,CTAS,2.3382496339975436
BRO,PH,2.3380995518021033
FICO,TJX,2.337977689888845
AME,BRO,2.337876154746624
NVDA,URI,2.33784532724406
CDNS,ORLY,2.3377989137119064
MSCI,TT,2.3377806093001103
BRK-B,ETN,2.3376128708885444
CTAS,ERIE,2.337488585880816
ANET,PGR,2.3372604184383396
AXON,DECK,2.337069701720675
BRO,HD,2.3368926909878267
CPRT,KKR,2.3367657284088406
MSI,ROL,2.3366755470134226
LIN,TDG,2.3364172401848586
GRMN,NOW,2.3363007057226914
COST,GOOG,2.3362592531845796
AON,NDAQ,2.335969830686405
ADP,CDNS,2.3359649042760307
BR,SNPS,2.3358183710716123
DECK,ORLY,2.3357989332033227
AMD,CPRT,2.3357791566053754
HD,NVDA,2.3357044800835487
POOL,RSG,2.3356812358234427
APH,ITW,2.3356744030351875
CAT,CPRT,2.335608953424471
BRO,FTNT,2.335557048605642
ROP,V,2.3354555499169196
NDAQ,V,2.335261728959379
FICO,SYK,2.3352543516992856
BRK-B,MRSH,2.3350974922296452
SHW,SPGI,2.33489196226043
AMP,FIX,2.3348820821614433
MA,ROP,2.3347409026454162
CTAS,PAYC,2.3346429380105524
COST,FAST,2.3343337946554206
ERIE,PGR,2.333988446692846
KLAC,TER,2.3339716764509495
AFL,EME,2.3337699553297657
AFL,NVDA,2.3337452271539005
AAPL,APO,2.333701987401641
NVDA,SYK,2.3336780201398675
INTU,KLAC,2.3336362955729903
ACGL,WRB,2.3335613231144015
AJG,AMD,2.3334494045190315
LII,TT,2.332786057077931
AAPL,MRSH,2.332742903423813
AXON,NVDA,2.3326859503551396
ADP,CPRT,2.332685819512829
CTAS,TPL,2.3323993868700934
BRO,LDOS,2.3323306496204927
KLAC,ORCL,2.3321901030970693
CB,WRB,2.3318224195339763
LNT,XEL,2.331594538607373
ETN,GOOG,2.3314335917404296
AJG,LMT,2.3313962152158925
ABBV,RSG,2.331385772593522
LIN,WRB,2.3311538912373653
ADP,NVDA,2.3308521647282014
ETN,KKR,2.3308185375390256
HLT,PH,2.3306121894104788
LLY,WM,2.3305649957431935
AEE,AJG,2.3305592323012974
BR,MCO,2.330315134288318
APO,V,2.330151963881181
FTNT,RSG,2.330032604249699
SNPS,TT,2.3299683469498262
ERIE,WM,2.3298668796634114
MSFT,PAYC,2.329801030286982
ORLY,WRB,2.3297959511586512
FIX,HWM,2.3297216982395637
ANET,FICO,2.3296116610407225
BRO,LLY,2.3296058877758963
PGR,TRV,2.3295207149698003
LLY,NVDA,2.329382524198797
PAYX,PGR,2.329286625161746
ARES,WRB,2.329227334362658
RSG,WST,2.328947605514349
NOW,V,2.328938462399196
COST,TMUS,2.328785342856871
ACN,CDNS,2.3287627204738994
TMUS,TT,2.3287085382102166
AXP,BRO,2.3286266338958708
FIX,NDAQ,2.3284654827665014
PG,RSG,2.3281628472441236
ISRG,MPWR,2.327957136343967
COST,ICE,2.327917858259446
AON,MA,2.327763794250168
AXP,TT,2.3276915074062385
ACN,BRO,2.327592274247261
ACGL,CTAS,2.327514956995391
APO,MA,2.327483055994266
AAPL,ANET,2.32737023900288
ADBE,FICO,2.3273110692805856
MSFT,TDY,2.327142831293454
APH,HUBB,2.32711368740651
MSFT,NFLX,2.327089898813469
BSX,FICO,2.3269991949226383
CAT,PGR,2.3269866965410966
PGR,PHM,2.326254616045926
CDNS,WST,2.3262105683843592
LRCX,PGR,2.3261871600304636
MSI,NVR,2.325956586388651
BRK-B,WRB,2.325867975108716
PH,ROK,2.3257803814075455
PGR,ROP,2.3255224302404818
DOV,WM,2.32535605226696
DOV,PH,2.3250819673040293
FICO,ROL,2.324923233060366
MPWR,MSCI,2.3249227756463213
AMP,MSI,2.324776989635941
GOOG,NOW,2.3246401779960353
AAPL,TT,2.3244492751196075
APO,LIN,2.324444360018422
AMP,AXP,2.3242985667606044
AME,MA,2.3242944098542244
LIN,PH,2.3242871931659623
AVGO,CAT,2.3242343797628227
BLDR,CTAS,2.324111580734905
AMP,TT,2.324064034371204
AFL,AON,2.323815234230267
ISRG,WM,2.3237797948235785
CPRT,SHW,2.3237710338864788
GRMN,WMT,2.323767261058095
AVGO,MCD,2.323722014765781
PGR,SHW,2.3234803549680794
ADI,CDNS,2.3234430190702327
CAT,EMR,2.323350089341707
ICE,WM,2.3233487170624905
APH,ODFL,2.3232374563936347
CTAS,PHM,2.323162961727877
AJG,DHR,2.323101116162916
MCO,MRSH,2.3230790699837307
LRCX,MA,2.323020946706007
BRO,GWW,2.322978287336835
FAST,LIN,2.3229331804563067
CPRT,ICE,2.3229311669436896
BR,VRSK,2.3227758011986195
FIX,LII,2.3226455440889833
ARES,WMT,2.322330197942183
ADP,NDAQ,2.322266540165483
ISRG,NDAQ,2.322206660570405
APH,ORLY,2.322147116468693
GRMN,ICE,2.322002571628456
ACN,NVDA,2.321651294650631
CDNS,LLY,2.321642675625453
AMP,PWR,2.3215831521540595
AON,FICO,2.321459823731266
MRSH,TDG,2.3214109424965335
GOOG,MCO,2.321405070271167
AJG,HCA,2.3212199236782483
AME,TDG,2.320842344576622
APH,PTC,2.3208301908854523
HLT,KLAC,2.320777693323424
ANET,COST,2.3204292186000544
CDNS,WMT,2.3199891629615346
ADP,BR,2.319949345303569
FICO,LLY,2.319910278087093
COST,PAYX,2.319785175343994
LIN,ORLY,2.319783145154158
FICO,KKR,2.3197458933738773
FICO,ORCL,2.319744445219856
ISRG,LRCX,2.3196313083678026
LIN,SHW,2.319600060306596
GRMN,PWR,2.319516614366735
COST,TDG,2.319476293073545
FICO,LII,2.3192099446321586
COST,MSCI,2.31918228417231
GWW,LIN,2.3190917456406153
BRK-B,LIN,2.3188079735655895
FICO,LRCX,2.318799713679425
CTAS,DHR,2.318769522036529
ARES,NOW,2.318553710265778
AVGO,ORLY,2.318510767968888
SNPS,WMT,2.3183301237867395
EME,FICO,2.317834267855365
PGR,TKO,2.3177571375109896
ADP,GRMN,2.3177530792672485
MRSH,ORCL,2.317709264782377
CPRT,EME,2.3175853393133172
AJG,RMD,2.317578403321116
APO,COST,2.3174635646614155
AME,FICO,2.3172471151106215
AXP,NVDA,2.3171672297658183
AVGO,FAST,2.3171168331366925
AAPL,WM,2.3167907714147526
CDW,CPRT,2.31664234240397
AME,WM,2.3165061570826113
DHI,PGR,2.3164869647113187
JPM,PH,2.316397982665592
KKR,MCO,2.3161660996933704
CPRT,ODFL,2.316002044950894
KLAC,SPGI,2.315851848130994
BRK-B,WM,2.3157435894601495
COR,MCK,2.3155344426257454
DOV,PGR,2.315491709747838
AAPL,FTNT,2.3154228423526364
ITW,MSFT,2.3153450599407885
HUBB,PH,2.3152398851423697
MRSH,WMT,2.3151776480311317
BRO,WST,2.31505727885161
CTAS,JPM,2.3150083762086084
CPRT,DOV,2.3147252305249375
AJG,AMZN,2.31469519615582
BRK-B,MSFT,2.3146439813028703
ABBV,PGR,2.3145603612618193
KLAC,TXN,2.3144608442236043
AME,V,2.3143576260319385
KLAC,ODFL,2.31434300804786
AON,APH,2.314237909410718
AON,CPRT,2.314002965741693
AON,COST,2.313878479883746
GOOG,ICE,2.3138712752406283
NVDA,WST,2.3138292123015143
CMS,ETR,2.3137156335784406
LIN,ORCL,2.313595409232426
GOOG,LIN,2.313504825471809
ANET,EME,2.313202652460586
BRK-B,PH,2.313164953790902
FISV,TDG,2.313135902340946
AMAT,SNPS,2.31310815060949
GRMN,ORLY,2.3130261920410726
BR,FAST,2.312956435167852
MPWR,NOW,2.3128397006699037
AMP,MS,2.312829890464333
ODFL,RSG,2.312658392503069
V,WMT,2.312626462670905
BRO,ORCL,2.312584772378883
NVDA,WRB,2.3125737130228257
DOV,MSFT,2.3125587164348813
ARES,ORCL,2.312526066297388
AMD,RSG,2.3125053705915057
ICE,NVDA,2.3124170775821487
CTAS,J,2.312261072582455
ADP,AVGO,2.312217064634731
ARES,LLY,2.312210375572628
APH,SHW,2.3119967100577066
AAPL,NDAQ,2.3116904553379873
AMZN,RSG,2.3116749040503994
AMZN,CDNS,2.3116464190633215
ANET,TT,2.311585513775918
ADBE,CDNS,2.311214790134626
RSG,YUM,2.311191881521638
AME,KLAC,2.3111837272565015
COST,NOW,2.3110972775279417
ARES,MSCI,2.310919014670767
SYK,TDG,2.3108956035555943
GWW,PH,2.3106645348221164
ARES,FAST,2.310427560194701
TDG,TJX,2.310229232883025
AJG,IDXX,2.309930388123254
HUBB,RSG,2.3097719962014303
PEP,RSG,2.3096861794376062
AVGO,SYK,2.3096547564088277
DOV,MSI,2.309601535215405
BR,LIN,2.3095988254755335
CMS,DUK,2.309587969425711
LLY,MRSH,2.309408868226285
IT,RSG,2.3094042799234655
LRCX,TT,2.309388416305982
ITW,RSG,2.309328212480461
HD,KKR,2.3091713171060193
FAST,MRSH,2.3090973221606084
APO,SPGI,2.3088753688930606
MPWR,TT,2.308733279355546
AMP,URI,2.308722572844444
BRO,JPM,2.308698708167907
BRO,PG,2.308687716010079
KLAC,MA,2.3086826803775047
CPRT,PAYC,2.3086066692042317
BSX,PGR,2.3085799005867313
BRO,KKR,2.308541801971846
ORCL,SNPS,2.308384767566289
KLAC,TDG,2.308145050500359
COST,HD,2.308041057739057
INTU,WRB,2.3080106109691068
FIX,ORCL,2.3077872633476475
AMP,MSFT,2.3076121119689343
LIN,NDAQ,2.307599359489342
ROL,WM,2.3075582453285493
ISRG,KLAC,2.307472789373077
APO,GRMN,2.307469914208893
FTNT,NVDA,2.307460602013137
ADP,INTU,2.3073108567167715
AVGO,GWW,2.3071632101910993
CDNS,WRB,2.3071328861161895
GRMN,LII,2.307119001441653
AON,AVGO,2.3071127580830213
APH,DECK,2.3071071753508887
KLAC,V,2.3070888085709798
AMP,JPM,2.306993326759155
AXP,FIX,2.306876868074852
PWR,URI,2.306868807694917
CTAS,IDXX,2.306851215543715
AAPL,GRMN,2.3066829882763846
ADP,ORLY,2.3065900192186364
AMAT,CDNS,2.3064112492394897
COST,KKR,2.3064086548786715
AXP,PGR,2.3064003360709577
ECL,RSG,2.306223854307788
AJG,ZTS,2.3061794956640593
BSX,ISRG,2.3060967475698266
MRSH,SYK,2.3059764729782275
ACN,MSI,2.305903624626633
APH,MCO,2.305896106194871
AFL,CDNS,2.3058796363424943
ETR,LNT,2.305636181766947
ARES,EME,2.3054147013222894
ORCL,WMT,2.3053478545207966
ARES,ODFL,2.305152992090317
ADI,CPRT,2.3051305706081004
APH,NVR,2.3050856456871793
ITW,LRCX,2.305045606538175
AAPL,INTU,2.3049137903873533
AMD,MPWR,2.3048765646810843
AME,ORCL,2.304859062271382
CAT,MSI,2.3047819061778148
AFL,ARES,2.304775860378677
AMP,BRO,2.304726229471437
ANET,APO,2.3045662985620137
ACN,CPRT,2.3044698270309967
ISRG,TDG,2.3044377090559527
CDNS,FTNT,2.3042007620601623
SNPS,WRB,2.3041400972108272
JPM,TT,2.304134426317556
ETN,WM,2.304100663761817
TMUS,WM,2.30400858535355
MCD,MRSH,2.303894800403164
BSX,TDG,2.3038784322691477
AXON,CDNS,2.3038303716392345
ADP,FIX,2.3038125098774795
BRO,LII,2.3036202050968133
AMP,PGR,2.3036097575801726
CTAS,LMT,2.3035961467596593
ACN,V,2.303572100620154
AFL,TRV,2.3034483770956884
AJG,URI,2.3034321462056377
ISRG,KKR,2.303389179233524
MSFT,PLD,2.3031677813438423
AAPL,ISRG,2.303124605713518
BLK,NVDA,2.3030102192840247
CTAS,DRI,2.302972994700375
APH,LII,2.302896281987217
KKR,NDAQ,2.302889863071809
MSCI,TDG,2.3028149365631903
ADI,NVDA,2.302649717794796
MCO,TT,2.3025511854294676
ORCL,PH,2.3025175876806223
GRMN,MPWR,2.302288884261791
AMZN,CPRT,2.3020833575351194
APO,TDG,2.301853996629074
CAT,DOV,2.3017706124626933
JPM,MSFT,2.3016314102328974
TMUS,WRB,2.3016061804339176
ARES,BR,2.3014815333182184
AJG,BLDR,2.3014671909429616
COST,MCD,2.3013418207102534
BRO,TDY,2.301211265843733
AMAT,RSG,2.3011690332475347
INTU,LRCX,2.3011536742258327
ICE,INTU,2.301120899708003
AAPL,MA,2.3010164395208412
MSI,WST,2.301002263129968
AZO,MSFT,2.300940950819805
AON,V,2.300805053858237
AVGO,SPGI,2.3008003453459973
AJG,IT,2.3005861524226265
AJG,EL,2.300569887166037
JPM,MA,2.3005046520863024
DECK,NDAQ,2.3004897061161174
HLT,WM,2.3003645074593932
ADI,SNPS,2.300344656877506
ACN,GRMN,2.3003124340780636
HLT,PGR,2.300283520442854
AJG,PEP,2.3002437846774795
IR,PH,2.3002296247146345
CAT,CDNS,2.3001853967257477
FIX,SNPS,2.3000758079709147
ICE,ISRG,2.2999805100190542
AJG,CINF,2.299768492471353
BR,WRB,2.2995802002969574
FISV,WM,2.2994496693188586
CDNS,PTC,2.2993953680110275
LMT,PGR,2.2993870673369172
AMD,CDNS,2.299362206591499
AVGO,BR,2.299318296085736
COST,PWR,2.299278448847224
APH,AXP,2.299226224273398
CTAS,URI,2.2991796157338467
HD,V,2.2991641048075797
ALL,MSFT,2.2991543126213747
AXP,WM,2.2987085611586955
AMP,CPRT,2.298533878572931
NVDA,ROL,2.298451245435799
MA,PTC,2.2982446211509022
ADP,AFL,2.298095376894692
CTAS,PG,2.2978175620770482
AME,SNPS,2.297437545603848
FAST,GWW,2.2973240607613823
AVGO,WMT,2.297304490247262
